NUTS 3 CODE,LAU CODE,LAU NAME NATIONAL,LAU NAME LATIN,CHANGE (Y/N),POPULATION,TOTAL AREA (m2),DEGURBA,DEG change compared to last year,COASTAL AREA (yes/no),COAST change compared to last year,CITY_ID,CITY_ID change compared to last year,CITY_NAME,GREATER_CITY_ID,GREATER_CITY_ID change compared to last year,GREATER_CITY_NAME,FUA_ID,FUA_ID change compared to last year,FUA_NAME
PL714,1005101181403,Brąszewice,Brąszewice,no,4532,106630000,3,no,no,,,,,,,,,,
PL714,1005101181404,Brzeźnio,Brzeźnio,no,6350,128630000,3,no,no,,,,,,,,,,
PL714,1005101181405,Burzenin,Burzenin,no,5504,120350000,3,no,no,,,,,,,,,,
PL714,1005101181406,Goszczanów,Goszczanów,no,5492,121540000,3,no,no,,,,,,,,,,
PL714,1005101181407,Klonowa,Klonowa,no,2859,94980000,3,no,no,,,,,,,,,,
PL714,1005101181408,Sieradz,Sieradz,no,10629,181600000,3,no,no,,,,,,,,,,
PL714,1005101181409,Warta,Warta,no,12737,254340000,3,no,no,,,,,,,,,,
PL714,1005101181410,Wróblew,Wróblew,no,6096,112900000,3,no,no,,,,,,,,,,
PL714,1005101181411,Złoczew,Złoczew,no,7219,117260000,3,no,no,,,,,,,,,,
PL714,1005101181701,Biała,Biała,no,5484,74090000,3,no,no,,,,,,,,,,
PL714,1005101181702,Czarnożyły,Czarnożyły,no,4520,69670000,3,no,no,,,,,,,,,,
PL714,1005101181703,Konopnica,Konopnica,no,3784,83170000,3,no,no,,,,,,,,,,
PL714,1005101181704,Mokrsko,Mokrsko,no,5410,77680000,3,no,no,,,,,,,,,,
PL714,1005101181705,Osjaków,Osjaków,no,4798,101090000,3,no,no,,,,,,,,,,
PL714,1005101181706,Ostrówek,Ostrówek,no,4522,101380000,3,no,no,,,,,,,,,,
PL714,1005101181707,Pątnów,Pątnów,no,6562,114610000,3,no,no,,,,,,,,,,
PL714,1005101181708,Skomlin,Skomlin,no,3322,55200000,3,no,no,,,,,,,,,,
PL714,1005101181709,Wieluń,Wieluń,no,31649,130640000,2,no,no,,,,,,,,,,
PL714,1005101181710,Wierzchlas,Wierzchlas,no,6648,118950000,3,no,no,,,,,,,,,,
PL714,1005101181801,Bolesławiec,Bolesławiec,no,4089,64470000,3,no,no,,,,,,,,,,
PL714,1005101181802,Czastary,Czastary,no,3956,62730000,3,no,no,,,,,,,,,,
PL714,1005101181803,Galewice,Galewice,no,6179,135770000,3,no,no,,,,,,,,,,
PL714,1005101181804,Lututów,Lututów,no,4598,76120000,3,no,no,,,,,,,,,,
PL714,1005101181805,Łubnice,Łubnice,no,4069,60830000,3,no,no,,,,,,,,,,
PL714,1005101181806,Sokolniki,Sokolniki,no,5035,80010000,3,no,no,,,,,,,,,,
PL714,1005101181807,Wieruszów,Wieruszów,no,14287,97200000,2,no,no,,,,,,,,,,
PL714,1005101181901,Zduńska Wola,Zduńska Wola,no,42094,24570000,2,no,no,,,,,,,,,,
PL714,1005101181902,Szadek,Szadek,no,7330,151640000,3,no,no,,,,,,,,,,
PL714,1005101181903,Zapolice,Zapolice,no,5165,81410000,3,no,no,,,,,,,,,,
PL714,1005101181904,Zduńska Wola,Zduńska Wola,no,12177,111610000,3,no,no,,,,,,,,,,
PL715,1005101190201,Kutno,Kutno,no,44172,33590000,2,no,no,,,,,,,,,,
PL715,1005101190202,Bedlno,Bedlno,no,5386,126020000,3,no,no,,,,,,,,,,
PL715,1005101190203,Dąbrowice,Dąbrowice,no,1894,46150000,3,no,no,,,,,,,,,,
PL715,1005101190204,Krośniewice,Krośniewice,no,8458,94710000,3,no,no,,,,,,,,,,
PL715,1005101190205,Krzyżanów,Krzyżanów,no,4247,103060000,3,no,no,,,,,,,,,,
PL715,1005101190206,Kutno,Kutno,no,8720,122310000,3,no,no,,,,,,,,,,
PL715,1005101190207,Łanięta,Łanięta,no,2459,54890000,3,no,no,,,,,,,,,,
PL715,1005101190208,Nowe Ostrowy,Nowe Ostrowy,no,3480,71550000,3,no,no,,,,,,,,,,
PL715,1005101190209,Oporów,Oporów,no,2546,67850000,3,no,no,,,,,,,,,,
PL715,1005101190210,Strzelce,Strzelce,no,3947,90090000,3,no,no,,,,,,,,,,
PL715,1005101190211,Żychlin,Żychlin,no,11986,76640000,2,no,no,,,,,,,,,,
PL715,1005101190401,Łęczyca,Łęczyca,no,14094,8950000,2,no,no,,,,,,,,,,
PL715,1005101190402,Daszyna,Daszyna,no,3896,80910000,3,no,no,,,,,,,,,,
PL715,1005101190403,Góra Świętej Małgorzaty,Góra Świętej Małgorzaty,no,4402,90260000,3,no,no,,,,,,,,,,
PL715,1005101190404,Grabów,Grabów,no,5997,154960000,3,no,no,,,,,,,,,,
PL715,1005101190405,Łęczyca,Łęczyca,no,8532,150570000,3,no,no,,,,,,,,,,
PL715,1005101190406,Piątek,Piątek,no,6037,133180000,3,no,no,,,,,,,,,,
PL715,1005101190407,Świnice Warckie,Świnice Warckie,no,3923,93470000,3,no,no,,,,,,,,,,
PL715,1005101190408,Witonia,Witonia,no,3262,60450000,3,no,no,,,,,,,,,,
PL715,1005101190501,Łowicz,Łowicz,no,28501,23420000,2,no,no,,,,,,,,,,
PL715,1005101190502,Bielawy,Bielawy,no,5385,163900000,3,no,no,,,,,,,,,,
PL715,1005101190503,Chąśno,Chąśno,no,2919,71830000,3,no,no,,,,,,,,,,
PL715,1005101190504,Domaniewice,Domaniewice,no,4664,86170000,3,no,no,,,,,,,,,,
PL715,1005101190505,Kiernozia,Kiernozia,no,3408,76230000,3,no,no,,,,,,,,,,
PL715,1005101190506,Kocierzew Południowy,Kocierzew Południowy,no,4249,93700000,3,no,no,,,,,,,,,,
PL715,1005101190507,Łowicz,Łowicz,no,7708,133150000,3,no,no,,,,,,,,,,
PL715,1005101190508,Łyszkowice,Łyszkowice,no,6693,107300000,3,no,no,,,,,,,,,,
PL715,1005101190509,Nieborów,Nieborów,no,9396,103900000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL715,1005101190510,Zduny,Zduny,no,5693,128570000,3,no,no,,,,,,,,,,
PL715,1005101191301,Rawa Mazowiecka,Rawa Mazowiecka,no,17404,14280000,2,no,no,,,,,,,,,,
PL715,1005101191302,Biała Rawska,Biała Rawska,no,11371,208310000,3,no,no,,,,,,,,,,
PL715,1005101191303,Cielądz,Cielądz,no,3979,92930000,3,no,no,,,,,,,,,,
PL715,1005101191304,Rawa Mazowiecka,Rawa Mazowiecka,no,8747,163250000,3,no,no,,,,,,,,,,
PL715,1005101191305,Regnów,Regnów,no,1821,46350000,3,no,no,,,,,,,,,,
PL715,1005101191306,Sadkowice,Sadkowice,no,5486,121080000,3,no,no,,,,,,,,,,
PL715,1005101191501,Bolimów,Bolimów,no,4031,111710000,3,no,no,,,,,,,,,,
PL715,1005101191502,Głuchów,Głuchów,no,5760,110730000,3,no,no,,,,,,,,,,
PL715,1005101191503,Godzianów,Godzianów,no,2654,44060000,3,no,no,,,,,,,,,,
PL715,1005101191504,Kowiesy,Kowiesy,no,2914,85830000,3,no,no,,,,,,,,,,
PL715,1005101191505,Lipce Reymontowskie,Lipce Reymontowskie,no,3294,42910000,3,no,no,,,,,,,,PL002L2,no,Łódź
PL715,1005101191506,Maków,Maków,no,5956,81530000,3,no,no,,,,,,,,,,
PL715,1005101191507,Nowy Kawęczyn,Nowy Kawęczyn,no,3383,104220000,3,no,no,,,,,,,,,,
PL715,1005101191508,Skierniewice,Skierniewice,no,7574,131300000,3,no,no,,,,,,,,,,
PL715,1005101191509,Słupia,Słupia,no,2629,41090000,3,no,no,,,,,,,,PL002L2,no,Łódź
PL715,1005101196301,Skierniewice,Skierniewice,no,48178,34600000,2,no,no,,,,,,,,,,
PL721,1005261520401,Bieliny,Bieliny,no,10270,88220000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520402,Bodzentyn,Bodzentyn,no,11569,159750000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520403,Chęciny,Chęciny,no,15102,127390000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520404,Chmielnik,Chmielnik,no,11320,142190000,3,no,no,,,,,,,,,,
PL721,1005261520405,Daleszyce,Daleszyce,no,15855,222390000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520406,Górno,Górno,no,14375,83160000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520407,Łagów,Łagów,no,6886,113230000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520408,Łopuszno,Łopuszno,no,9021,177000000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520409,Masłów,Masłów,no,10951,85550000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520410,Miedziana Góra,Miedziana Góra,no,11488,71140000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520411,Mniów,Mniów,no,9372,95280000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520412,Morawica,Morawica,no,16482,140380000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520413,Nowa Słupia,Nowa Słupia,no,9539,85760000,3,no,no,,,,,,,,,,
PL721,1005261520414,Piekoszów,Piekoszów,no,16476,102970000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520415,Pierzchnica,Pierzchnica,no,4799,104700000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520416,Raków,Raków,no,5635,190620000,3,no,no,,,,,,,,,,
PL721,1005261520417,Sitkówka-Nowiny,Sitkówka-Nowiny,no,7838,45610000,2,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520418,Strawczyn,Strawczyn,no,10735,85860000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520419,Zagnańsk,Zagnańsk,no,12981,124870000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261520501,Fałków,Fałków,no,4476,132370000,3,no,no,,,,,,,,,,
PL721,1005261520502,Gowarczów,Gowarczów,no,4624,100960000,3,no,no,,,,,,,,,,
PL721,1005261520503,Końskie,Końskie,no,35422,250140000,2,no,no,,,,,,,,,,
PL721,1005261520504,Radoszyce,Radoszyce,no,8952,146640000,3,no,no,,,,,,,,,,
PL721,1005261520505,Ruda Maleniecka,Ruda Maleniecka,no,3108,110050000,3,no,no,,,,,,,,,,
PL721,1005261520506,Słupia Konecka,Słupia Konecka,01_01_2018,3340,105800000,3,no,no,,,,,,,,,,
PL721,1005261520507,Smyków,Smyków,no,3791,62090000,3,no,no,,,,,,,,,,
PL721,1005261520508,Stąporków,Stąporków,no,16935,231670000,3,no,no,,,,,,,,,,
PL721,1005261520701,Ostrowiec Świętokrzyski,Ostrowiec Świętokrzyski,no,69051,46430000,1,no,no,,PL036C1,no,Ostrowiec Świętokrzyski,,,,PL036L1,no,Ostrowiec Świętokrzyski
PL721,1005261520702,Bałtów,Bałtów,no,3484,105070000,3,no,no,,,,,,,,PL036L1,no,Ostrowiec Świętokrzyski
PL721,1005261520703,Bodzechów,Bodzechów,no,13467,122190000,3,no,no,,,,,,,,PL036L1,no,Ostrowiec Świętokrzyski
PL721,1005261520704,Ćmielów,Ćmielów,no,7361,117910000,3,no,no,,,,,,,,PL036L1,no,Ostrowiec Świętokrzyski
PL721,1005261520705,Kunów,Kunów,no,9871,113560000,3,no,no,,,,,,,,PL036L1,no,Ostrowiec Świętokrzyski
PL721,1005261520706,Waśniów,Waśniów,no,6893,111620000,3,no,no,,,,,,,,PL036L1,no,Ostrowiec Świętokrzyski
PL721,1005261521001,Skarżysko-Kamienna,Skarżysko-Kamienna,no,45358,64390000,2,no,no,,,,,,,,,,
PL721,1005261521002,Bliżyn,Bliżyn,no,8135,141200000,3,no,no,,,,,,,,,,
PL721,1005261521003,Łączna,Łączna,no,5061,61650000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL721,1005261521004,Skarżysko Kościelne,Skarżysko Kościelne,no,6072,53240000,3,no,no,,,,,,,,,,
PL721,1005261521005,Suchedniów,Suchedniów,no,10191,74950000,2,no,no,,,,,,,,,,
PL721,1005261521101,Starachowice,Starachowice,no,48965,31820000,2,no,no,,,,,,,,,,
PL721,1005261521102,Brody,Brody,no,10963,161270000,3,no,no,,,,,,,,,,
PL721,1005261521103,Mirzec,Mirzec,no,8335,111110000,3,no,no,,,,,,,,,,
PL721,1005261521104,Pawłów,Pawłów,no,15305,137370000,3,no,no,,,,,,,,,,
PL721,1005261521105,Wąchock,Wąchock,no,6809,81840000,3,no,no,,,,,,,,,,
PL721,1005261526101,Kielce,Kielce,no,195774,109650000,1,no,no,,PL012C1,no,Kielce,,,,PL012L2,no,Kielce
PL722,1005261530101,Busko-Zdrój,Busko-Zdrój,no,32280,235500000,2,no,no,,,,,,,,,,
PL722,1005261530102,Gnojno,Gnojno,no,4394,96310000,3,no,no,,,,,,,,,,
PL722,1005261530103,Nowy Korczyn,Nowy Korczyn,no,5981,116670000,3,no,no,,,,,,,,,,
PL722,1005261530104,Pacanów,Pacanów,no,7406,124580000,3,no,no,,,,,,,,,,
PL722,1005261530105,Solec-Zdrój,Solec-Zdrój,no,5059,85040000,3,no,no,,,,,,,,,,
PL722,1005261530106,Stopnica,Stopnica,no,7625,125960000,3,no,no,,,,,,,,,,
PL722,1005261530107,Tuczępy,Tuczępy,no,3772,83620000,3,no,no,,,,,,,,,,
PL722,1005261530108,Wiślica,Wiślica,no,5541,100320000,3,no,no,,,,,,,,,,
PL722,1005261530201,Imielno,Imielno,no,4404,101010000,3,no,no,,,,,,,,,,
PL722,1005261530202,Jędrzejów,Jędrzejów,no,28095,226620000,2,no,no,,,,,,,,,,
PL722,1005261530203,Małogoszcz,Małogoszcz,no,11621,146050000,3,no,no,,,,,,,,,,
PL722,1005261530204,Nagłowice,Nagłowice,no,4956,117290000,3,no,no,,,,,,,,,,
PL722,1005261530205,Oksa,Oksa,no,4598,90720000,3,no,no,,,,,,,,,,
PL722,1005261530206,Sędziszów,Sędziszów,no,12555,145650000,3,no,no,,,,,,,,,,
PL722,1005261530207,Słupia,Słupia,no,4336,108420000,3,no,no,,,,,,,,,,
PL722,1005261530208,Sobków,Sobków,no,8491,144310000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL722,1005261530209,Wodzisław,Wodzisław,no,7020,176890000,3,no,no,,,,,,,,,,
PL722,1005261530301,Bejsce,Bejsce,no,4031,57480000,3,no,no,,,,,,,,,,
PL722,1005261530302,Czarnocin,Czarnocin,no,3810,70320000,3,no,no,,,,,,,,,,
PL722,1005261530303,Kazimierza Wielka,Kazimierza Wielka,no,16210,139860000,3,no,no,,,,,,,,PL003L2,no,Kraków
PL722,1005261530304,Opatowiec,Opatowiec,no,3298,68580000,3,no,no,,,,,,,,,,
PL722,1005261530305,Skalbmierz,Skalbmierz,no,6502,85940000,3,no,no,,,,,,,,,,
PL722,1005261530601,Baćkowice,Baćkowice,no,4870,96130000,3,no,no,,,,,,,,,,
PL722,1005261530602,Iwaniska,Iwaniska,no,6687,104890000,3,no,no,,,,,,,,,,
PL722,1005261530603,Lipnik,Lipnik,no,5277,81450000,3,no,no,,,,,,,,,,
PL722,1005261530604,Opatów,Opatów,no,11737,113520000,3,no,no,,,,,,,,,,
PL722,1005261530605,Ożarów,Ożarów,no,10793,183290000,3,no,no,,,,,,,,,,
PL722,1005261530606,Sadowie,Sadowie,no,3957,81810000,3,no,no,,,,,,,,,,
PL722,1005261530607,Tarłów,Tarłów,no,5205,163350000,3,no,no,,,,,,,,,,
PL722,1005261530608,Wojciechowice,Wojciechowice,no,4051,86460000,3,no,no,,,,,,,,,,
PL722,1005261530801,Działoszyce,Działoszyce,no,4958,105760000,3,no,no,,,,,,,,,,
PL722,1005261530802,Kije,Kije,no,4415,100170000,3,no,no,,,,,,,,PL012L2,no,Kielce
PL722,1005261530803,Michałów,Michałów,no,4606,112090000,3,no,no,,,,,,,,,,
PL722,1005261530804,Pińczów,Pińczów,no,20831,212820000,2,no,no,,,,,,,,,,
PL722,1005261530805,Złota,Złota,no,4461,82010000,3,no,no,,,,,,,,,,
PL722,1005261530901,Sandomierz,Sandomierz,no,23644,28690000,2,no,no,,,,,,,,,,
PL722,1005261530902,Dwikozy,Dwikozy,no,8778,84580000,3,no,no,,,,,,,,,,
PL722,1005261530903,Klimontów,Klimontów,no,8060,99780000,3,no,no,,,,,,,,,,
PL722,1005261530904,Koprzywnica,Koprzywnica,no,6690,69330000,3,no,no,,,,,,,,,,
PL722,1005261530905,Łoniów,Łoniów,no,7504,86850000,3,no,no,,,,,,,,,,
PL722,1005261530906,Obrazów,Obrazów,no,6404,71560000,3,no,no,,,,,,,,,,
PL722,1005261530907,Samborzec,Samborzec,no,8523,85240000,3,no,no,,,,,,,,,,
PL722,1005261530908,Wilczyce,Wilczyce,no,3715,69560000,3,no,no,,,,,,,,,,
PL722,1005261530909,Zawichost,Zawichost,no,4455,80300000,3,no,no,,,,,,,,,,
PL722,1005261531201,Bogoria,Bogoria,no,7744,122890000,3,no,no,,,,,,,,,,
PL722,1005261531202,Łubnice,Łubnice,no,4128,84140000,3,no,no,,,,,,,,,,
PL722,1005261531203,Oleśnica,Oleśnica,no,3864,53380000,3,no,no,,,,,,,,,,
PL722,1005261531204,Osiek,Osiek,no,7762,129300000,3,no,no,,,,,,,,,,
PL722,1005261531205,Połaniec,Połaniec,no,11828,75010000,2,no,no,,,,,,,,,,
PL722,1005261531206,Rytwiany,Rytwiany,no,6380,124660000,3,no,no,,,,,,,,,,
PL722,1005261531207,Staszów,Staszów,no,25730,227520000,2,no,no,,,,,,,,,,
PL722,1005261531208,Szydłów,Szydłów,no,4731,107900000,3,no,no,,,,,,,,,,
PL722,1005261531301,Kluczewsko,Kluczewsko,no,5181,136870000,3,no,no,,,,,,,,,,
PL722,1005261531302,Krasocin,Krasocin,no,10652,192790000,3,no,no,,,,,,,,,,
PL722,1005261531303,Moskorzew,Moskorzew,no,2692,72890000,3,no,no,,,,,,,,,,
PL722,1005261531304,Radków,Radków,no,2504,88100000,3,no,no,,,,,,,,,,
PL722,1005261531305,Secemin,Secemin,no,4827,162600000,3,no,no,,,,,,,,,,
PL722,1005261531306,Włoszczowa,Włoszczowa,no,19480,254610000,3,no,no,,,,,,,,,,
PL811,1006061090101,Międzyrzec Podlaski,Międzyrzec Podlaski,no,16796,20030000,2,no,no,,,,,,,,,,
PL811,1006061090102,Terespol,Terespol,no,5557,10110000,2,no,no,,,,,,,,,,
PL811,1006061090103,Biała Podlaska,Biała Podlaska,no,14334,325400000,3,no,no,,,,,,,,,,
PL811,1006061090104,Drelów,Drelów,no,5433,228060000,3,no,no,,,,,,,,,,
PL811,1006061090105,Janów Podlaski,Janów Podlaski,no,5344,135770000,3,no,no,,,,,,,,,,
PL811,1006061090106,Kodeń,Kodeń,no,3585,151040000,3,no,no,,,,,,,,,,
PL811,1006061090107,Konstantynów,Konstantynów,no,4155,86920000,3,no,no,,,,,,,,,,
PL811,1006061090108,Leśna Podlaska,Leśna Podlaska,no,4245,98230000,3,no,no,,,,,,,,,,
PL811,1006061090109,Łomazy,Łomazy,no,4963,198600000,3,no,no,,,,,,,,,,
PL811,1006061090110,Międzyrzec Podlaski,Międzyrzec Podlaski,no,10532,260920000,3,no,no,,,,,,,,,,
PL811,1006061090111,Piszczac,Piszczac,no,7231,170190000,3,no,no,,,,,,,,,,
PL811,1006061090112,Rokitno,Rokitno,no,2989,140890000,3,no,no,,,,,,,,,,
PL811,1006061090113,Rossosz,Rossosz,no,2237,76480000,3,no,no,,,,,,,,,,
PL811,1006061090114,Sławatycze,Sławatycze,no,2337,71890000,3,no,no,,,,,,,,,,
PL811,1006061090115,Sosnówka,Sosnówka,no,2440,148360000,3,no,no,,,,,,,,,,
PL811,1006061090116,Terespol,Terespol,no,6762,141490000,3,no,no,,,,,,,,,,
PL811,1006061090117,Tuczna,Tuczna,no,3040,169570000,3,no,no,,,,,,,,,,
PL811,1006061090118,Wisznice,Wisznice,no,4975,173200000,3,no,no,,,,,,,,,,
PL811,1006061090119,Zalesie,Zalesie,no,4436,147110000,3,no,no,,,,,,,,,,
PL811,1006061091301,Dębowa Kłoda,Dębowa Kłoda,no,3962,188370000,3,no,no,,,,,,,,,,
PL811,1006061091302,Jabłoń,Jabłoń,no,3861,110350000,3,no,no,,,,,,,,,,
PL811,1006061091303,Milanów,Milanów,no,3835,116720000,3,no,no,,,,,,,,,,
PL811,1006061091304,Parczew,Parczew,no,14475,146800000,2,no,no,,,,,,,,,,
PL811,1006061091305,Podedwórze,Podedwórze,no,1634,107130000,3,no,no,,,,,,,,,,
PL811,1006061091306,Siemień,Siemień,no,4582,111210000,3,no,no,,,,,,,,,,
PL811,1006061091307,Sosnowica,Sosnowica,no,2605,171620000,3,no,no,,,,,,,,,,
PL811,1006061091501,Radzyń Podlaski,Radzyń Podlaski,no,15731,19310000,2,no,no,,,,,,,,,,
PL811,1006061091502,Borki,Borki,no,6035,111820000,3,no,no,,,,,,,,,,
PL811,1006061091503,Czemierniki,Czemierniki,no,4365,107490000,3,no,no,,,,,,,,,,
PL811,1006061091504,Kąkolewnica,Kąkolewnica,no,8102,147530000,3,no,no,,,,,,,,,,
PL811,1006061091505,Komarówka Podlaska,Komarówka Podlaska,no,4250,137970000,3,no,no,,,,,,,,,,
PL811,1006061091506,Radzyń Podlaski,Radzyń Podlaski,no,8086,154990000,3,no,no,,,,,,,,,,
PL811,1006061091507,Ulan-Majorat,Ulan-Majorat,no,6016,107780000,3,no,no,,,,,,,,,,
PL811,1006061091508,Wohyń,Wohyń,no,6693,178170000,3,no,no,,,,,,,,,,
PL811,1006061091901,Włodawa,Włodawa,no,13220,17970000,2,no,no,,,,,,,,,,
PL811,1006061091902,Hanna,Hanna,no,2905,139290000,3,no,no,,,,,,,,,,
PL811,1006061091903,Hańsk,Hańsk,no,3750,176270000,3,no,no,,,,,,,,,,
PL811,1006061091904,Stary Brus,Stary Brus,no,2103,131670000,3,no,no,,,,,,,,,,
PL811,1006061091905,Urszulin,Urszulin,no,4179,172140000,3,no,no,,,,,,,,,,
PL811,1006061091906,Włodawa,Włodawa,no,6059,245030000,3,no,no,,,,,,,,,,
PL811,1006061091907,Wola Uhruska,Wola Uhruska,no,3879,154070000,3,no,no,,,,,,,,,,
PL811,1006061091908,Wyryki,Wyryki,no,2573,219980000,3,no,no,,,,,,,,,,
PL811,1006061096101,Biała Podlaska,Biała Podlaska,no,57352,49400000,2,no,no,,,,,,,,,,
PL812,1006061100201,Biłgoraj,Biłgoraj,no,26391,21100000,2,no,no,,,,,,,,,,
PL812,1006061100202,Aleksandrów,Aleksandrów,no,3251,54260000,3,no,no,,,,,,,,,,
PL812,1006061100203,Biłgoraj,Biłgoraj,no,13329,262660000,3,no,no,,,,,,,,,,
PL812,1006061100204,Biszcza,Biszcza,no,3784,106310000,3,no,no,,,,,,,,,,
PL812,1006061100205,Frampol,Frampol,no,6158,107600000,3,no,no,,,,,,,,,,
PL812,1006061100206,Goraj,Goraj,no,4131,67870000,3,no,no,,,,,,,,,,
PL812,1006061100207,Józefów,Józefów,no,6775,126460000,3,no,no,,,,,,,,,,
PL812,1006061100208,Księżpol,Księżpol,no,6930,141280000,3,no,no,,,,,,,,,,
PL812,1006061100209,Łukowa,Łukowa,no,4264,148720000,3,no,no,,,,,,,,,,
PL812,1006061100210,Obsza,Obsza,no,4291,113230000,3,no,no,,,,,,,,,,
PL812,1006061100211,Potok Górny,Potok Górny,no,5403,111160000,3,no,no,,,,,,,,,,
PL812,1006061100212,Tarnogród,Tarnogród,no,6700,114250000,3,no,no,,,,,,,,,,
PL812,1006061100213,Tereszpol,Tereszpol,no,3911,144010000,3,no,no,,,,,,,,,,
PL812,1006061100214,Turobin,Turobin,no,6117,162190000,3,no,no,,,,,,,,,,
PL812,1006061100301,Rejowiec Fabryczny,Rejowiec Fabryczny,no,4417,14280000,3,no,no,,,,,,,,,,
PL812,1006061100302,Białopole,Białopole,no,2938,103610000,3,no,no,,,,,,,,,,
PL812,1006061100303,Chełm,Chełm,no,14781,221800000,3,no,no,,,,,,,,PL042L1,no,Chełm
PL812,1006061100304,Dorohusk,Dorohusk,no,6428,192420000,3,no,no,,,,,,,,,,
PL812,1006061100305,Dubienka,Dubienka,no,2358,96120000,3,no,no,,,,,,,,,,
PL812,1006061100306,Kamień,Kamień,no,4158,96830000,3,no,no,,,,,,,,PL042L1,no,Chełm
PL812,1006061100307,Leśniowice,Leśniowice,no,3616,117660000,3,no,no,,,,,,,,,,
PL812,1006061100308,Rejowiec Fabryczny,Rejowiec Fabryczny,no,4233,87740000,3,no,no,,,,,,,,PL009L2,no,Lublin
PL812,1006061100309,Ruda-Huta,Ruda-Huta,no,4531,112210000,3,no,no,,,,,,,,PL042L1,no,Chełm
PL812,1006061100310,Sawin,Sawin,no,5494,190220000,3,no,no,,,,,,,,,,
PL812,1006061100311,Siedliszcze,Siedliszcze,no,6824,154140000,3,no,no,,,,,,,,,,
PL812,1006061100312,Wierzbica,Wierzbica,no,5119,145790000,3,no,no,,,,,,,,,,
PL812,1006061100313,Wojsławice,Wojsławice,no,3801,110460000,3,no,no,,,,,,,,,,
PL812,1006061100314,Żmudź,Żmudź,no,3110,136070000,3,no,no,,,,,,,,,,
PL812,1006061100315,Rejowiec,Rejowiec,no,6420,106250000,3,no,no,,,,,,,,,,
PL812,1006061100401,Hrubieszów,Hrubieszów,no,17735,33030000,2,no,no,,,,,,,,,,
PL812,1006061100402,Dołhobyczów,Dołhobyczów,no,5454,212610000,3,no,no,,,,,,,,,,
PL812,1006061100403,Horodło,Horodło,no,5203,130220000,3,no,no,,,,,,,,,,
PL812,1006061100404,Hrubieszów,Hrubieszów,no,10033,259210000,3,no,no,,,,,,,,,,
PL812,1006061100405,Mircze,Mircze,no,7121,234880000,3,no,no,,,,,,,,,,
PL812,1006061100406,Trzeszczany,Trzeszczany,no,4164,90290000,3,no,no,,,,,,,,,,
PL812,1006061100407,Uchanie,Uchanie,no,4577,120630000,3,no,no,,,,,,,,,,
PL812,1006061100408,Werbkowice,Werbkowice,no,9411,187150000,3,no,no,,,,,,,,,,
PL812,1006061100601,Krasnystaw,Krasnystaw,no,18778,42130000,2,no,no,,,,,,,,,,
PL812,1006061100602,Fajsławice,Fajsławice,no,4577,70650000,3,no,no,,,,,,,,PL009L2,no,Lublin
PL812,1006061100603,Gorzków,Gorzków,no,3503,96680000,3,no,no,,,,,,,,,,
PL812,1006061100604,Izbica,Izbica,no,8221,138270000,3,no,no,,,,,,,,,,
PL812,1006061100605,Krasnystaw,Krasnystaw,no,8619,150820000,3,no,no,,,,,,,,,,
PL812,1006061100606,Kraśniczyn,Kraśniczyn,no,3683,110090000,3,no,no,,,,,,,,,,
PL812,1006061100607,Łopiennik Górny,Łopiennik Górny,no,3944,106190000,3,no,no,,,,,,,,,,
PL812,1006061100609,Rudnik,Rudnik,no,3042,88530000,3,no,no,,,,,,,,,,
PL812,1006061100610,Siennica Różana,Siennica Różana,no,4139,98400000,3,no,no,,,,,,,,,,
PL812,1006061100611,Żółkiewka,Żółkiewka,no,5419,129680000,3,no,no,,,,,,,,,,
PL812,1006061101801,Tomaszów Lubelski,Tomaszów Lubelski,no,19198,13290000,2,no,no,,,,,,,,,,
PL812,1006061101802,Bełżec,Bełżec,no,3337,33530000,3,no,no,,,,,,,,,,
PL812,1006061101803,Jarczów,Jarczów,no,3438,106640000,3,no,no,,,,,,,,,,
PL812,1006061101804,Krynice,Krynice,no,3260,73560000,3,no,no,,,,,,,,PL041L1,no,Zamość
PL812,1006061101805,Lubycza Królewska,Lubycza Królewska,no,6217,208070000,3,no,no,,,,,,,,,,
